"subject"	"activity"	"variable"	"average"
"2571"	5	"walkingUpstairs"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"2572"	5	"walkingUpstairs"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"2573"	5	"walkingUpstairs"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"2574"	5	"walkingUpstairs"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"2575"	5	"walkingUpstairs"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"2576"	5	"walkingUpstairs"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"2577"	5	"walkingUpstairs"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"2578"	5	"walkingUpstairs"	"anglebetweenxandgravitymean"	-0.496522166185746
"2579"	5	"walkingUpstairs"	"anglebetweenyandgravitymean"	0.0632551738495058
"2580"	5	"walkingUpstairs"	"anglebetweenzandgravitymean"	-0.0542842821505305
"2581"	6	"laying"	"timebodyaccmeanaxisx"	0.274347260646063
"2582"	6	"laying"	"timebodyaccmeanaxisy"	-0.0177434918458972
"2583"	6	"laying"	"timebodyaccmeanaxisz"	-0.108925032737064
"2584"	6	"laying"	"timebodyaccstdaxisx"	-0.607783818968688
"2585"	6	"laying"	"timebodyaccstdaxisy"	-0.510191378479501
"2586"	6	"laying"	"timebodyaccstdaxisz"	-0.61306429934125
"2587"	6	"laying"	"timegravityaccmeanaxisx"	0.669226222373046
"2588"	6	"laying"	"timegravityaccmeanaxisy"	0.00403879092060517
"2589"	6	"laying"	"timegravityaccmeanaxisz"	0.0921508600211059
"2590"	6	"laying"	"timegravityaccstdaxisx"	-0.965207115039421
"2591"	6	"laying"	"timegravityaccstdaxisy"	-0.95440802665318
"2592"	6	"laying"	"timegravityaccstdaxisz"	-0.938900969424022
"2593"	6	"laying"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"2594"	6	"laying"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"2595"	6	"laying"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"2596"	6	"laying"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"2597"	6	"laying"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"2598"	6	"laying"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"2599"	6	"laying"	"timebodygyromeanaxisx"	-0.0309824871713436
"2600"	6	"laying"	"timebodygyromeanaxisy"	-0.0747194855994359
"2601"	6	"laying"	"timebodygyromeanaxisz"	0.088357304227173
"2602"	6	"laying"	"timebodygyrostdaxisx"	-0.721192598029789
"2603"	6	"laying"	"timebodygyrostdaxisy"	-0.682653506899942
"2604"	6	"laying"	"timebodygyrostdaxisz"	-0.653665674372188
"2605"	6	"laying"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"2606"	6	"laying"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"2607"	6	"laying"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"2608"	6	"laying"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"2609"	6	"laying"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"2610"	6	"laying"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"2611"	6	"laying"	"timebodyaccmagmean"	-0.54822165976717
"2612"	6	"laying"	"timebodyaccmagstd"	-0.591225327146546
"2613"	6	"laying"	"timegravityaccmagmean"	-0.54822165976717
"2614"	6	"laying"	"timegravityaccmagstd"	-0.591225327146546
"2615"	6	"laying"	"timebodyaccjerkmagmean"	-0.649417950650692
"2616"	6	"laying"	"timebodyaccjerkmagstd"	-0.627762945785391
"2617"	6	"laying"	"timebodygyromagmean"	-0.60524856977632
"2618"	6	"laying"	"timebodygyromagstd"	-0.662533062898382
"2619"	6	"laying"	"timebodygyrojerkmagmean"	-0.762137610987416
"2620"	6	"laying"	"timebodygyrojerkmagstd"	-0.77799317279698
"2621"	6	"laying"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"2622"	6	"laying"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"2623"	6	"laying"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"2624"	6	"laying"	"frequencybodyaccstdaxisx"	-0.603356276555826
"2625"	6	"laying"	"frequencybodyaccstdaxisy"	-0.528420009576204
"2626"	6	"laying"	"frequencybodyaccstdaxisz"	-0.617874813333395
"2627"	6	"laying"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"2628"	6	"laying"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"2629"	6	"laying"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"2630"	6	"laying"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"2631"	6	"laying"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"2632"	6	"laying"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"2633"	6	"laying"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"2634"	6	"laying"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"2635"	6	"laying"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"2636"	6	"laying"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"2637"	6	"laying"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"2638"	6	"laying"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"2639"	6	"laying"	"frequencybodygyromeanaxisx"	-0.672094306818974
"2640"	6	"laying"	"frequencybodygyromeanaxisy"	-0.70621663959074
"2641"	6	"laying"	"frequencybodygyromeanaxisz"	-0.644192752866115
"2642"	6	"laying"	"frequencybodygyrostdaxisx"	-0.738594816501343
"2643"	6	"laying"	"frequencybodygyrostdaxisy"	-0.674226934551517
"2644"	6	"laying"	"frequencybodygyrostdaxisz"	-0.690446312501126
"2645"	6	"laying"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"2646"	6	"laying"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"2647"	6	"laying"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"2648"	6	"laying"	"frequencybodyaccmagmean"	-0.585962696268539
"2649"	6	"laying"	"frequencybodyaccmagstd"	-0.659531216655476
"2650"	6	"laying"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"2651"	6	"laying"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"2652"	6	"laying"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"2653"	6	"laying"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"2654"	6	"laying"	"frequencybodybodygyromagmean"	-0.697411069729937
"2655"	6	"laying"	"frequencybodybodygyromagstd"	-0.699976372277643
"2656"	6	"laying"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"2657"	6	"laying"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"2658"	6	"laying"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"2659"	6	"laying"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"2660"	6	"laying"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"2661"	6	"laying"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"2662"	6	"laying"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"2663"	6	"laying"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"2664"	6	"laying"	"anglebetweenxandgravitymean"	-0.496522166185746
"2665"	6	"laying"	"anglebetweenyandgravitymean"	0.0632551738495058
"2666"	6	"laying"	"anglebetweenzandgravitymean"	-0.0542842821505305
"2667"	6	"sitting"	"timebodyaccmeanaxisx"	0.274347260646063
"2668"	6	"sitting"	"timebodyaccmeanaxisy"	-0.0177434918458972
"2669"	6	"sitting"	"timebodyaccmeanaxisz"	-0.108925032737064
"2670"	6	"sitting"	"timebodyaccstdaxisx"	-0.607783818968688
"2671"	6	"sitting"	"timebodyaccstdaxisy"	-0.510191378479501
"2672"	6	"sitting"	"timebodyaccstdaxisz"	-0.61306429934125
"2673"	6	"sitting"	"timegravityaccmeanaxisx"	0.669226222373046
"2674"	6	"sitting"	"timegravityaccmeanaxisy"	0.00403879092060517
"2675"	6	"sitting"	"timegravityaccmeanaxisz"	0.0921508600211059
"2676"	6	"sitting"	"timegravityaccstdaxisx"	-0.965207115039421
"2677"	6	"sitting"	"timegravityaccstdaxisy"	-0.95440802665318
"2678"	6	"sitting"	"timegravityaccstdaxisz"	-0.938900969424022
"2679"	6	"sitting"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"2680"	6	"sitting"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"2681"	6	"sitting"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"2682"	6	"sitting"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"2683"	6	"sitting"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"2684"	6	"sitting"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"2685"	6	"sitting"	"timebodygyromeanaxisx"	-0.0309824871713436
"2686"	6	"sitting"	"timebodygyromeanaxisy"	-0.0747194855994359
"2687"	6	"sitting"	"timebodygyromeanaxisz"	0.088357304227173
"2688"	6	"sitting"	"timebodygyrostdaxisx"	-0.721192598029789
"2689"	6	"sitting"	"timebodygyrostdaxisy"	-0.682653506899942
"2690"	6	"sitting"	"timebodygyrostdaxisz"	-0.653665674372188
"2691"	6	"sitting"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"2692"	6	"sitting"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"2693"	6	"sitting"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"2694"	6	"sitting"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"2695"	6	"sitting"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"2696"	6	"sitting"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"2697"	6	"sitting"	"timebodyaccmagmean"	-0.54822165976717
"2698"	6	"sitting"	"timebodyaccmagstd"	-0.591225327146546
"2699"	6	"sitting"	"timegravityaccmagmean"	-0.54822165976717
"2700"	6	"sitting"	"timegravityaccmagstd"	-0.591225327146546
"2701"	6	"sitting"	"timebodyaccjerkmagmean"	-0.649417950650692
"2702"	6	"sitting"	"timebodyaccjerkmagstd"	-0.627762945785391
"2703"	6	"sitting"	"timebodygyromagmean"	-0.60524856977632
"2704"	6	"sitting"	"timebodygyromagstd"	-0.662533062898382
"2705"	6	"sitting"	"timebodygyrojerkmagmean"	-0.762137610987416
"2706"	6	"sitting"	"timebodygyrojerkmagstd"	-0.77799317279698
"2707"	6	"sitting"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"2708"	6	"sitting"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"2709"	6	"sitting"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"2710"	6	"sitting"	"frequencybodyaccstdaxisx"	-0.603356276555826
"2711"	6	"sitting"	"frequencybodyaccstdaxisy"	-0.528420009576204
"2712"	6	"sitting"	"frequencybodyaccstdaxisz"	-0.617874813333395
"2713"	6	"sitting"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"2714"	6	"sitting"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"2715"	6	"sitting"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"2716"	6	"sitting"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"2717"	6	"sitting"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"2718"	6	"sitting"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"2719"	6	"sitting"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"2720"	6	"sitting"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"2721"	6	"sitting"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"2722"	6	"sitting"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"2723"	6	"sitting"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"2724"	6	"sitting"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"2725"	6	"sitting"	"frequencybodygyromeanaxisx"	-0.672094306818974
"2726"	6	"sitting"	"frequencybodygyromeanaxisy"	-0.70621663959074
"2727"	6	"sitting"	"frequencybodygyromeanaxisz"	-0.644192752866115
"2728"	6	"sitting"	"frequencybodygyrostdaxisx"	-0.738594816501343
"2729"	6	"sitting"	"frequencybodygyrostdaxisy"	-0.674226934551517
"2730"	6	"sitting"	"frequencybodygyrostdaxisz"	-0.690446312501126
"2731"	6	"sitting"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"2732"	6	"sitting"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"2733"	6	"sitting"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"2734"	6	"sitting"	"frequencybodyaccmagmean"	-0.585962696268539
"2735"	6	"sitting"	"frequencybodyaccmagstd"	-0.659531216655476
"2736"	6	"sitting"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"2737"	6	"sitting"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"2738"	6	"sitting"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"2739"	6	"sitting"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"2740"	6	"sitting"	"frequencybodybodygyromagmean"	-0.697411069729937
"2741"	6	"sitting"	"frequencybodybodygyromagstd"	-0.699976372277643
"2742"	6	"sitting"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"2743"	6	"sitting"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"2744"	6	"sitting"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"2745"	6	"sitting"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"2746"	6	"sitting"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"2747"	6	"sitting"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"2748"	6	"sitting"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"2749"	6	"sitting"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"2750"	6	"sitting"	"anglebetweenxandgravitymean"	-0.496522166185746
"2751"	6	"sitting"	"anglebetweenyandgravitymean"	0.0632551738495058
"2752"	6	"sitting"	"anglebetweenzandgravitymean"	-0.0542842821505305
"2753"	6	"standing"	"timebodyaccmeanaxisx"	0.274347260646063
"2754"	6	"standing"	"timebodyaccmeanaxisy"	-0.0177434918458972
"2755"	6	"standing"	"timebodyaccmeanaxisz"	-0.108925032737064
"2756"	6	"standing"	"timebodyaccstdaxisx"	-0.607783818968688
"2757"	6	"standing"	"timebodyaccstdaxisy"	-0.510191378479501
"2758"	6	"standing"	"timebodyaccstdaxisz"	-0.61306429934125
"2759"	6	"standing"	"timegravityaccmeanaxisx"	0.669226222373046
"2760"	6	"standing"	"timegravityaccmeanaxisy"	0.00403879092060517
"2761"	6	"standing"	"timegravityaccmeanaxisz"	0.0921508600211059
"2762"	6	"standing"	"timegravityaccstdaxisx"	-0.965207115039421
"2763"	6	"standing"	"timegravityaccstdaxisy"	-0.95440802665318
"2764"	6	"standing"	"timegravityaccstdaxisz"	-0.938900969424022
"2765"	6	"standing"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"2766"	6	"standing"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"2767"	6	"standing"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"2768"	6	"standing"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"2769"	6	"standing"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"2770"	6	"standing"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"2771"	6	"standing"	"timebodygyromeanaxisx"	-0.0309824871713436
"2772"	6	"standing"	"timebodygyromeanaxisy"	-0.0747194855994359
"2773"	6	"standing"	"timebodygyromeanaxisz"	0.088357304227173
"2774"	6	"standing"	"timebodygyrostdaxisx"	-0.721192598029789
"2775"	6	"standing"	"timebodygyrostdaxisy"	-0.682653506899942
"2776"	6	"standing"	"timebodygyrostdaxisz"	-0.653665674372188
"2777"	6	"standing"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"2778"	6	"standing"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"2779"	6	"standing"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"2780"	6	"standing"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"2781"	6	"standing"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"2782"	6	"standing"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"2783"	6	"standing"	"timebodyaccmagmean"	-0.54822165976717
"2784"	6	"standing"	"timebodyaccmagstd"	-0.591225327146546
"2785"	6	"standing"	"timegravityaccmagmean"	-0.54822165976717
"2786"	6	"standing"	"timegravityaccmagstd"	-0.591225327146546
"2787"	6	"standing"	"timebodyaccjerkmagmean"	-0.649417950650692
"2788"	6	"standing"	"timebodyaccjerkmagstd"	-0.627762945785391
"2789"	6	"standing"	"timebodygyromagmean"	-0.60524856977632
"2790"	6	"standing"	"timebodygyromagstd"	-0.662533062898382
"2791"	6	"standing"	"timebodygyrojerkmagmean"	-0.762137610987416
"2792"	6	"standing"	"timebodygyrojerkmagstd"	-0.77799317279698
"2793"	6	"standing"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"2794"	6	"standing"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"2795"	6	"standing"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"2796"	6	"standing"	"frequencybodyaccstdaxisx"	-0.603356276555826
"2797"	6	"standing"	"frequencybodyaccstdaxisy"	-0.528420009576204
"2798"	6	"standing"	"frequencybodyaccstdaxisz"	-0.617874813333395
"2799"	6	"standing"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"2800"	6	"standing"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"2801"	6	"standing"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"2802"	6	"standing"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"2803"	6	"standing"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"2804"	6	"standing"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
"2805"	6	"standing"	"frequencybodyaccjerkstdaxisx"	-0.654979816705833
"2806"	6	"standing"	"frequencybodyaccjerkstdaxisy"	-0.612243590244114
"2807"	6	"standing"	"frequencybodyaccjerkstdaxisz"	-0.780928428167213
"2808"	6	"standing"	"frequencybodyaccjerkmeanfreqaxisx"	-0.0477062917542325
"2809"	6	"standing"	"frequencybodyaccjerkmeanfreqaxisy"	-0.213392904926883
"2810"	6	"standing"	"frequencybodyaccjerkmeanfreqaxisz"	-0.123828014584147
"2811"	6	"standing"	"frequencybodygyromeanaxisx"	-0.672094306818974
"2812"	6	"standing"	"frequencybodygyromeanaxisy"	-0.70621663959074
"2813"	6	"standing"	"frequencybodygyromeanaxisz"	-0.644192752866115
"2814"	6	"standing"	"frequencybodygyrostdaxisx"	-0.738594816501343
"2815"	6	"standing"	"frequencybodygyrostdaxisy"	-0.674226934551517
"2816"	6	"standing"	"frequencybodygyrostdaxisz"	-0.690446312501126
"2817"	6	"standing"	"frequencybodygyromeanfreqaxisx"	-0.101042702224631
"2818"	6	"standing"	"frequencybodygyromeanfreqaxisy"	-0.174277577553958
"2819"	6	"standing"	"frequencybodygyromeanfreqaxisz"	-0.0513928953203266
"2820"	6	"standing"	"frequencybodyaccmagmean"	-0.585962696268539
"2821"	6	"standing"	"frequencybodyaccmagstd"	-0.659531216655476
"2822"	6	"standing"	"frequencybodyaccmagmeanfreq"	0.0768760112631957
"2823"	6	"standing"	"frequencybodybodyaccjerkmagmean"	-0.620789916331592
"2824"	6	"standing"	"frequencybodybodyaccjerkmagstd"	-0.640076803144351
"2825"	6	"standing"	"frequencybodybodyaccjerkmagmeanfreq"	0.173219742700723
"2826"	6	"standing"	"frequencybodybodygyromagmean"	-0.697411069729937
"2827"	6	"standing"	"frequencybodybodygyromagstd"	-0.699976372277643
"2828"	6	"standing"	"frequencybodybodygyromagmeanfreq"	-0.0415636227771787
"2829"	6	"standing"	"frequencybodybodygyrojerkmagmean"	-0.779767633083527
"2830"	6	"standing"	"frequencybodybodygyrojerkmagstd"	-0.792190209274884
"2831"	6	"standing"	"frequencybodybodygyrojerkmagmeanfreq"	0.126707820497791
"2832"	6	"standing"	"anglebetweentbodyaccmeanandgravity"	0.00770513730366637
"2833"	6	"standing"	"anglebetweentbodyaccjerkmeanandgravitymean"	0.00264770963963395
"2834"	6	"standing"	"anglebetweentbodygyromeanandgravitymean"	0.0176831301958708
"2835"	6	"standing"	"anglebetweentbodygyrojerkmeanandgravitymean"	-0.00921912899702262
"2836"	6	"standing"	"anglebetweenxandgravitymean"	-0.496522166185746
"2837"	6	"standing"	"anglebetweenyandgravitymean"	0.0632551738495058
"2838"	6	"standing"	"anglebetweenzandgravitymean"	-0.0542842821505305
"2839"	6	"walking"	"timebodyaccmeanaxisx"	0.274347260646063
"2840"	6	"walking"	"timebodyaccmeanaxisy"	-0.0177434918458972
"2841"	6	"walking"	"timebodyaccmeanaxisz"	-0.108925032737064
"2842"	6	"walking"	"timebodyaccstdaxisx"	-0.607783818968688
"2843"	6	"walking"	"timebodyaccstdaxisy"	-0.510191378479501
"2844"	6	"walking"	"timebodyaccstdaxisz"	-0.61306429934125
"2845"	6	"walking"	"timegravityaccmeanaxisx"	0.669226222373046
"2846"	6	"walking"	"timegravityaccmeanaxisy"	0.00403879092060517
"2847"	6	"walking"	"timegravityaccmeanaxisz"	0.0921508600211059
"2848"	6	"walking"	"timegravityaccstdaxisx"	-0.965207115039421
"2849"	6	"walking"	"timegravityaccstdaxisy"	-0.95440802665318
"2850"	6	"walking"	"timegravityaccstdaxisz"	-0.938900969424022
"2851"	6	"walking"	"timebodyaccjerkmeanaxisx"	0.0789381220355816
"2852"	6	"walking"	"timebodyaccjerkmeanaxisy"	0.0079481069090025
"2853"	6	"walking"	"timebodyaccjerkmeanaxisz"	-0.00467469823628666
"2854"	6	"walking"	"timebodyaccjerkstdaxisx"	-0.63978102073413
"2855"	6	"walking"	"timebodyaccjerkstdaxisy"	-0.607971599340832
"2856"	6	"walking"	"timebodyaccjerkstdaxisz"	-0.762820240449202
"2857"	6	"walking"	"timebodygyromeanaxisx"	-0.0309824871713436
"2858"	6	"walking"	"timebodygyromeanaxisy"	-0.0747194855994359
"2859"	6	"walking"	"timebodygyromeanaxisz"	0.088357304227173
"2860"	6	"walking"	"timebodygyrostdaxisx"	-0.721192598029789
"2861"	6	"walking"	"timebodygyrostdaxisy"	-0.682653506899942
"2862"	6	"walking"	"timebodygyrostdaxisz"	-0.653665674372188
"2863"	6	"walking"	"timebodygyrojerkmeanaxisx"	-0.0967092754729682
"2864"	6	"walking"	"timebodygyrojerkmeanaxisy"	-0.0423181079782632
"2865"	6	"walking"	"timebodygyrojerkmeanaxisz"	-0.0548303497968374
"2866"	6	"walking"	"timebodygyrojerkstdaxisx"	-0.731348533131935
"2867"	6	"walking"	"timebodygyrojerkstdaxisy"	-0.786062320321895
"2868"	6	"walking"	"timebodygyrojerkstdaxisz"	-0.739932395222129
"2869"	6	"walking"	"timebodyaccmagmean"	-0.54822165976717
"2870"	6	"walking"	"timebodyaccmagstd"	-0.591225327146546
"2871"	6	"walking"	"timegravityaccmagmean"	-0.54822165976717
"2872"	6	"walking"	"timegravityaccmagstd"	-0.591225327146546
"2873"	6	"walking"	"timebodyaccjerkmagmean"	-0.649417950650692
"2874"	6	"walking"	"timebodyaccjerkmagstd"	-0.627762945785391
"2875"	6	"walking"	"timebodygyromagmean"	-0.60524856977632
"2876"	6	"walking"	"timebodygyromagstd"	-0.662533062898382
"2877"	6	"walking"	"timebodygyrojerkmagmean"	-0.762137610987416
"2878"	6	"walking"	"timebodygyrojerkmagstd"	-0.77799317279698
"2879"	6	"walking"	"frequencybodyaccmeanaxisx"	-0.622761658493734
"2880"	6	"walking"	"frequencybodyaccmeanaxisy"	-0.53749328145871
"2881"	6	"walking"	"frequencybodyaccmeanaxisz"	-0.665033506271952
"2882"	6	"walking"	"frequencybodyaccstdaxisx"	-0.603356276555826
"2883"	6	"walking"	"frequencybodyaccstdaxisy"	-0.528420009576204
"2884"	6	"walking"	"frequencybodyaccstdaxisz"	-0.617874813333395
"2885"	6	"walking"	"frequencybodyaccmeanfreqaxisx"	-0.2214691368263
"2886"	6	"walking"	"frequencybodyaccmeanfreqaxisy"	0.015400588735675
"2887"	6	"walking"	"frequencybodyaccmeanfreqaxisz"	0.0473098698476722
"2888"	6	"walking"	"frequencybodyaccjerkmeanaxisx"	-0.656713524546605
"2889"	6	"walking"	"frequencybodyaccjerkmeanaxisy"	-0.628961179980356
"2890"	6	"walking"	"frequencybodyaccjerkmeanaxisz"	-0.743608246170053
